Year,Month,Organisation name,Organisation type,"Main, parent or sponsoring department:","Payroll staff;
AO/AA;
Headcount","Payroll staff;
AO/AA;
Full-time equivalent","Payroll staff;
EO;
Headcount","Payroll staff;
EO;
Full-time equivalent","Payroll staff;
SEO/HEO;
Headcount","Payroll staff;
SEO/HEO;
Full-time equivalent","Payroll staff;
Grade 6/7;
Headcount","Payroll staff;
Grade 6/7;
Full-time equivalent","Payroll staff;
SCS;
Headcount","Payroll staff;
SCS;
Full-time equivalent","Payroll staff;
Other, unknown, unspecified;
Headcount","Payroll staff;
Other, unknown, unspecified;
Full-time equivalent","Payroll staff;
Total;
Headcount","Payroll staff;
Total;
Full-time equivalent","Non-payroll staff;
Admin and Clerical;
Headcount","Non-payroll staff;
Admin and Clerical;
Full-time equivalent","Non-payroll staff;
Interim Managers & Specialist Contractors & Medical;
Headcount","Non-payroll staff;
Interim Managers & Specialist Contractors & Medical;
Full-time equivalent","Non-payroll staff;
Other Contingent labour;
Headcount","Non-payroll staff;
Other Contingent labour;
Full-time equivalent","Non-payroll staff;
Total Contingent labour;
Headcount","Non-payroll staff;
Total Contingent labour;
Full-time equivalent","Non-payroll staff;
Consultancy;
Number of Contracts","Grand Total (workforce numbers);
Headcount","Grand Total (workforce numbers);
Full-time equivalent","Payroll staff costs;
Salary","Payroll staff costs;
Allowances","Payroll staff costs;
Non-consolidated performance payments","Payroll staff costs;
Overtime","Payroll staff costs;
Employer pension contributions","Payroll staff costs;
Employer national insurance contributions","Payroll staff costs;
Total paybill","Non-Payroll staff costs;
Contingent labour","Non-Payroll staff costs;
Consultancy","Non-Payroll staff costs;
Total staff costs",Grand Total paybill/staffing (payroll and non-payroll) costs
2025,September,"Department for Environment, Food and Rural Affairs",Ministerial Department,"Department for Environment, Food and Rural Affairs",84.00,77.43,466.00,447.08,3319.00,3195.94,2533.00,2436.46,196.00,188.60,,,"6,598","6,346",2,1.50,68,67.80,,,70,69,7.00,"6,668","6,415","£31,108,876.36","£587,314.45","£749,955.66","£117,451.68","£8,424,209.60","£4,304,681.22","£45,292,488.97","£5,143,259.94","£2,919,948.61","£8,063,208.55","£53,355,697.52"
2025,September,Animal and Plant Health Agency,Executive Agency,"Department for Environment, Food and Rural Affairs",936.00,861.94,923.00,883.60,1199.00,1152.56,306.00,293.54,8.00,8.00,1.00,1.00,"3,373","3,201",65,65.00,26,26.00,,,91,91,,"3,464","3,292","£10,471,856.29","£430,567.98","£39,950.00","£328,696.18","£3,097,094.93","£1,473,440.41","£15,841,605.79","£2,851,219.36",£0.00,"£2,851,219.36","£18,692,825.15"
2025,September,"Centre for Environment, Fisheries and Aquaculture Science",Executive Agency,"Department for Environment, Food and Rural Affairs",12.00,11.51,111.00,105.28,357.00,339.92,158.00,147.28,6.00,6.00,0.00,0.00,644,610,,,,,,,0,0,0.00,644,610,"£2,181,931.67","£8,488.17",£0.00,"£89,590.09","£630,909.95","£315,029.69","£3,225,949.57",,,£0.00,"£3,225,949.57"
2025,September,Rural Payments Agency,Executive Agency,"Department for Environment, Food and Rural Affairs",1334.00,1195.50,633.00,585.92,653.00,613.34,163.00,156.38,7.00,6.81,,,"2,790","2,558",,,1,1.00,,,1,1,1.00,"2,791","2,559","£7,433,772.13","£2,993.59","£11,716.00","£84,024.28","£2,142,957.55","£954,603.62","£10,630,067.17",£0.00,£0.00,£0.00,"£10,630,067.17"
2025,September,Veterinary Medicines Directorate,Executive Agency,"Department for Environment, Food and Rural Affairs",22.00,21.41,29.00,28.21,75.00,74.04,69.00,68.31,2.00,2.00,0.00,0.00,197,194,18,17.59,0,0.00,0.00,0.00,18,18,3.00,215,212,"£826,763.94","£25,474.68",£0.00,"£4,636.13","£251,527.19","£143,470.00","£1,251,871.94","£94,023.93","£30,883.55","£124,907.48","£1,376,779.42"
2025,September,Agriculture and Horticulture Development Board,Executive Non-Departmental Public Body,"Department for Environment, Food and Rural Affairs",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,378.00,362.53,378,363,0,0.00,0,0.00,0.00,0.00,0,0,0.00,378,363,"£1,446,681.88","£55,220.87",£0.00,£0.00,"£132,423.20","£205,160.12","£1,839,486.07",£0.00,£0.00,£0.00,"£1,839,486.07"
2025,September,Consumer Council for Water,Executive Non-Departmental Public Body,"Department for Environment, Food and Rural Affairs",2.00,1.86,28.00,26.66,38.00,37.50,18.00,17.67,5.00,5.00,,,91,89,,,,,1.00,1.00,1,1,0.00,92,90,"£299,508.99","£3,182.75",,,"£82,529.74","£40,080.24","£425,301.72","£7,228.15",,"£7,228.15","£432,529.87"
2025,September,Environment Agency,Executive Non-Departmental Public Body,"Department for Environment, Food and Rural Affairs",797.00,758.77,2316.00,2225.06,7303.00,6973.53,2991.00,2840.26,117.00,114.96,0.00,0.00,"13,524","12,913",103,95.49,439,381.63,0.00,0.00,542,477,5.00,"14,066","13,390","£43,830,112.73","£474,863.53","£284,514.79","£1,284,102.74","£6,604,929.77","£6,006,592.73","£58,485,116.29",,,£0.00,"£58,485,116.29"
2025,September,Joint Nature Conservation Committee,Executive Non-Departmental Public Body,"Department for Environment, Food and Rural Affairs",7.00,6.10,20.00,20.00,219.00,211.47,43.00,40.40,4.00,4.00,0.00,0.00,293,282,0,0.00,0,0.00,0.00,0.00,0,0,1.00,293,282,"£916,099.66","£17,265.98",£0.00,"£11,024.03","£263,325.21","£122,076.63","£1,329,791.51",,"£6,431.00","£6,431.00","£1,336,222.51"
2025,September,Marine Management Organisation,Executive Non-Departmental Public Body,"Department for Environment, Food and Rural Affairs",16.00,14.22,134.00,131.74,259.00,250.76,93.00,91.28,8.00,7.73,7.00,7.00,517,503,,,,,3.00,3.00,3,3,0.00,520,506,"£1,546,339.90","£40,989.42","£254,174.64","£30,415.00","£463,937.45","£223,904.81","£2,559,761.22","£5,384.00",,"£5,384.00","£2,565,145.22"
