Year,Month,Organisation name,Organisation type,"Main, parent or sponsoring department:","Payroll staff;
AO/AA;
Headcount","Payroll staff;
AO/AA;
Full-time equivalent","Payroll staff;
EO;
Headcount","Payroll staff;
EO;
Full-time equivalent","Payroll staff;
SEO/HEO;
Headcount","Payroll staff;
SEO/HEO;
Full-time equivalent","Payroll staff;
Grade 6/7;
Headcount","Payroll staff;
Grade 6/7;
Full-time equivalent","Payroll staff;
SCS;
Headcount","Payroll staff;
SCS;
Full-time equivalent","Payroll staff;
Other, unknown, unspecified;
Headcount","Payroll staff;
Other, unknown, unspecified;
Full-time equivalent","Payroll staff;
Total;
Headcount","Payroll staff;
Total;
Full-time equivalent","Non-payroll staff;
Admin and Clerical;
Headcount","Non-payroll staff;
Admin and Clerical;
Full-time equivalent","Non-payroll staff;
Interim Managers & Specialist Contractors & Medical;
Headcount","Non-payroll staff;
Interim Managers & Specialist Contractors & Medical;
Full-time equivalent","Non-payroll staff;
Other Contingent labour;
Headcount","Non-payroll staff;
Other Contingent labour;
Full-time equivalent","Non-payroll staff;
Total Contingent labour;
Headcount","Non-payroll staff;
Total Contingent labour;
Full-time equivalent","Non-payroll staff;
Consultancy;
Number of Contracts","Grand Total (workforce numbers);
Headcount","Grand Total (workforce numbers);
Full-time equivalent","Payroll staff costs;
Salary","Payroll staff costs;
Allowances","Payroll staff costs;
Non-consolidated performance payments","Payroll staff costs;
Overtime","Payroll staff costs;
Employer pension contributions","Payroll staff costs;
Employer national insurance contributions","Payroll staff costs;
Total paybill","Non-Payroll staff costs;
Contingent labour","Non-Payroll staff costs;
Consultancy","Non-Payroll staff costs;
Total staff costs",Grand Total paybill/staffing (payroll and non-payroll) costs
2025,April,Cabinet Office,Ministerial Department,,467.00,417.90,743.00,716.54,2468.00,2410.70,3379.00,3304.81,339.00,334.39,2691.00,2675.81,"10,087","9,860",34,32.95,371,348.91,0.00,0.00,405,382,N/A,"10,492","10,242","£43,161,045.67","£1,571,021.05","£212,491.01","£228,916.38","£10,918,126.42","£6,191,165.67","£62,282,766.20","£2,054,000.00",N/A,"£2,054,000.00","£64,336,766.20"
2025,April,Civil Service Commission,Executive Non-Departmental Public Body,,1.00,0.60,5.00,5.00,15.00,14.20,8.00,7.59,1.00,1.00,0.00,0.00,30,28,,,,,,,0,0,,30,28,"£114,988.74","£1,013.33",£0.00,£0.00,"£33,312.23","£15,523.78","£164,838.08",,,£0.00,"£164,838.08"
2025,April,Crown Commercial Service,Executive Agency,,10.00,10.00,90.00,85.85,414.00,393.05,190.00,181.36,22.00,21.62,,,726,692,,,44,43.90,,,44,44,,770,736,"£2,754,418.89","£60,497.39",£0.00,£0.00,"£799,668.75","£379,233.50","£3,993,818.53","£334,018.70","£72,632.40","£406,651.10","£4,400,469.63"
2025,April,Government Property Agency,Executive Agency,,3.00,2.89,15.00,14.10,127.00,125.57,209.00,204.74,31.00,30.43,0.00,0.00,385,378,,,,,,,0,0,,385,378,"£1,816,316.81","£129,927.21","£10,000.00",£616.83,"£514,841.21","£269,953.20","£2,741,655.26",,,£0.00,"£2,741,655.26"
2025,April,Equality and Human Rights Commission,Executive Non-Departmental Public Body,,0.00,0.00,11.00,9.91,110.00,103.61,70.00,66.77,7.00,7.00,0.00,0.00,198,187,1,0.62,5,5.00,0.00,0.00,6,6,,204,193,"£769,167.00","£7,609.00",£0.00,£0.00,"£215,388.00","£103,962.00","£1,096,126.00","£12,621.00",,"£12,621.00","£1,108,747.00"
,,,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,0,0,,,,,,,£0.00,,,£0.00,£0.00
,,,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,0,0,,,,,,,£0.00,,,£0.00,£0.00
,,,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,0,0,,,,,,,£0.00,,,£0.00,£0.00
,,,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,0,0,,,,,,,£0.00,,,£0.00,£0.00
,,,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,0,0,,,,,,,£0.00,,,£0.00,£0.00
