Year,Month,Organisation name,Organisation type,"Main, parent or sponsoring department:","Payroll staff;
AO/AA;
Headcount","Payroll staff;
AO/AA;
Full-time equivalent","Payroll staff;
EO;
Headcount","Payroll staff;
EO;
Full-time equivalent","Payroll staff;
SEO/HEO;
Headcount","Payroll staff;
SEO/HEO;
Full-time equivalent","Payroll staff;
Grade 6/7;
Headcount","Payroll staff;
Grade 6/7;
Full-time equivalent","Payroll staff;
SCS;
Headcount","Payroll staff;
SCS;
Full-time equivalent","Payroll staff;
Other, unknown, unspecified;
Headcount","Payroll staff;
Other, unknown, unspecified;
Full-time equivalent","Payroll staff;
Total;
Headcount","Payroll staff;
Total;
Full-time equivalent","Non-payroll staff;
Admin and Clerical;
Headcount","Non-payroll staff;
Admin and Clerical;
Full-time equivalent","Non-payroll staff;
Interim Managers & Specialist Contractors & Medical;
Headcount","Non-payroll staff;
Interim Managers & Specialist Contractors & Medical;
Full-time equivalent","Non-payroll staff;
Other Contingent labour;
Headcount","Non-payroll staff;
Other Contingent labour;
Full-time equivalent","Non-payroll staff;
Total Contingent labour;
Headcount","Non-payroll staff;
Total Contingent labour;
Full-time equivalent","Non-payroll staff;
Consultancy;
Number of Contracts","Grand Total (workforce numbers);
Headcount","Grand Total (workforce numbers);
Full-time equivalent","Payroll staff costs;
Salary","Payroll staff costs;
Allowances","Payroll staff costs;
Non-consolidated performance payments","Payroll staff costs;
Overtime","Payroll staff costs;
Employer pension contributions","Payroll staff costs;
Employer national insurance contributions","Payroll staff costs;
Total paybill","Non-Payroll staff costs;
Contingent labour","Non-Payroll staff costs;
Consultancy","Non-Payroll staff costs;
Total staff costs",Grand Total paybill/staffing (payroll and non-payroll) costs
2025,March,Cabinet Office,Ministerial Department,Cabinet Office,386.00,357.96,755.00,728.56,2540.00,2480.84,3560.00,3484.26,371.00,364.63,2712.00,2696.97,"10,324","10,113",24,22.95,170,110.19,0.00,0.00,194,133,Not Available,"10,518","10,246","£44,487,285.82","£1,718,014.72","£221,316.08","£215,744.85","£11,322,929.74","£5,473,216.87","£63,438,508.08","-£1,206,068.59",Not available ,"-£1,206,068.59","£62,232,439.49"
2025,March,Civil Service Commission,Executive Non-Departmental Public Body,Cabinet Office,1.00,0.60,5.00,5.00,15.00,14.20,8.00,7.59,1.00,1.00,0.00,0.00,30,28,0,0.00,0,0.00,0.00,0.00,0,0,,30,28,"£120,202.86","£3,358.37",£0.00,£0.00,"£33,882.89","£13,913.36","£171,357.48",£0.00,£0.00,£0.00,"£171,357.48"
2025,March,Crown Commercial Service,Executive Agency,Cabinet Office,11.00,11.00,87.00,82.85,409.00,390.59,188.00,181.87,24.00,23.62,,,719,690,,,45,44.90,,,45,45,2.00,764,735,"£2,836,959.75","£65,404.40",£315.00,£0.00,"£799,890.29","£328,633.64","£4,031,203.08","£564,885.80","£64,798.56","£629,684.36","£4,660,887.44"
2025,March,Government Property Agency,Executive Agency,Cabinet Office,3.00,2.89,12.00,11.10,128.00,126.68,220.00,216.72,32.00,31.43,,,395,389,71,69.60,,,,,71,70,,466,458,"£2,742,941.00","£1,806,128.00","£136,652.00","£7,000.00",£609.00,"£520,107.00","£5,213,437.00","£696,033.85","£348,401.00","£1,044,434.85","£6,257,871.85"
,,,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,0,0,,,,,,,£0.00,,,£0.00,£0.00
,,,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,0,0,,,,,,,£0.00,,,£0.00,£0.00
,,,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,0,0,,,,,,,£0.00,,,£0.00,£0.00
,,,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,0,0,,,,,,,£0.00,,,£0.00,£0.00
,,,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,0,0,,,,,,,£0.00,,,£0.00,£0.00
,,,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,0,0,,,,,,,£0.00,,,£0.00,£0.00
,,,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,0,0,,,,,,,£0.00,,,£0.00,£0.00
,,,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,0,0,,,,,,,£0.00,,,£0.00,£0.00
,,,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,0,0,,,,,,,£0.00,,,£0.00,£0.00
,,,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,0,0,,,,,,,£0.00,,,£0.00,£0.00
,,,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,0,0,,,,,,,£0.00,,,£0.00,£0.00
