Year,Month,Organisation name,Organisation type,"Main, parent or sponsoring department:","Payroll staff;
AO/AA;
Headcount","Payroll staff;
AO/AA;
Full-time equivalent","Payroll staff;
EO;
Headcount","Payroll staff;
EO;
Full-time equivalent","Payroll staff;
SEO/HEO;
Headcount","Payroll staff;
SEO/HEO;
Full-time equivalent","Payroll staff;
Grade 6/7;
Headcount","Payroll staff;
Grade 6/7;
Full-time equivalent","Payroll staff;
SCS;
Headcount","Payroll staff;
SCS;
Full-time equivalent","Payroll staff;
Other, unknown, unspecified;
Headcount","Payroll staff;
Other, unknown, unspecified;
Full-time equivalent","Payroll staff;
Total;
Headcount","Payroll staff;
Total;
Full-time equivalent","Non-payroll staff;
Agency Staff;
Headcount","Non-payroll staff;
Agency Staff;
Full-time equivalent","Non-payroll staff;
Interim managers;
Headcount","Non-payroll staff;
Interim managers;
Full-time equivalent","Non-payroll staff;
Specialist Contractors;
Headcount","Non-payroll staff;
Specialist Contractors;
Full-time equivalent","Non-payroll staff;
Consultants/consultancy;
Headcount","Non-payroll staff;
Consultants/consultancy;
Full-time equivalent","Non-payroll staff;
Total;
Headcount","Non-payroll staff;
Total;
Full-time equivalent","Grand Total (workforce numbers);
Headcount","Grand Total (workforce numbers);
Full-time equivalent","Payroll staff costs;
Salary","Payroll staff costs;
Allowances","Payroll staff costs;
Non-consolidated performance payments","Payroll staff costs;
Overtime","Payroll staff costs;
Employer pension contributions","Payroll staff costs;
Employer national insurance contributions","Payroll staff costs;
Total paybill","Non-Payroll staff costs;
Contingent labour: agency staff, interim managers and specialist contractors","Non-Payroll staff costs;
Consultants/consultancy","Non-Payroll staff costs;
Total staff costs",Grand Total paybill/staffing (payroll and non-payroll) costs,,,,,,,,,
2021,October,"Foreign, Commonwealth & Development Office",Ministerial Department,"Foreign, Commonwealth & Development Office",424, 412.13 ,687, 667.40 ,2584," 2,546.82 ",2937," 2,871.69 ",529, 523.40 ,11, 11.00 ,"7,172","7,032",66, 66.00 ,0,0,36, 35.11 ,9, 8.44 ,111,110,"7,283","7,142","£28,730,247.98","£1,168,016.53","£21,621.27","£133,502.74","£7,767,198.15","£2,688,977.93","£40,509,564.60","£2,971,546.54","£430,457.97","£3,402,004.51","£43,911,569.11",,,,,,,,,
2021,October,Wilton Park Executive Agency,Executive Agency,"Foreign, Commonwealth & Development Office",20,17.03,18,15.84,23,21.59,16,15.62,1,1.00,0,0.00,78,71,0,0,0,0,0,0,0,0,0,0,78,71,"£207,095.90","£4,322.38","£2,507.04",£0.00,"£57,867.37","£21,632.09","£293,424.78",£0.00,£0.00,£0.00,"£293,424.78",,,,,,,,,
2021,October,British Council,Executive Non-Departmental Public Body,"Foreign, Commonwealth & Development Office",10.00,10.00,127.00,119.95,681.00,657.60,311.00,307.58,106.00,105.38,,,"1,235","1,201",41,22.03,14,6.74,0,0,0,0,55,28.77,"1,290","1,229","£4,370,561.40","£626,296.95",£0.00,"£13,274.27","£1,225,894.41","£391,756.43","£6,627,783.46","£1,108,459.95",£0.00,"£1,108,459.95","£7,736,243.41",,,,,,,,,
2021,October,Great Britain - China Centre,Executive Non-Departmental Public Body,"Foreign, Commonwealth & Development Office",0,0.00,1.00,1.00,5.00,5.00,3.00,2.13,1.00,1.00,0,0.00,10,9,0,0,1,1.00,0,0,0,0,1,1,11,10,"£32,175.13",£0.00,£0.00,£0.00,"£1,874.67","£3,543.67","£37,593.47",£0.00,£0.00,£0.00,"£37,593.47",,,,,,,,,
2021,October,Marshall Aid Commemoration Commission,Executive Non-Departmental Public Body,"Foreign, Commonwealth & Development Office",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,,,,,,,,,
2021,October,Westminster Foundation for Democracy,Executive Non-Departmental Public Body,"Foreign, Commonwealth & Development Office",0,0,5,4.8,28,25.8,19,19,3,3,0,0,55,53,3,2.1,0,0,0,0,0,0,3,2.1,58,55,"£313,445.86",£0.00,£0.00,£0.00,"£51,717.51","£35,873.04","£401,036.41","£8,851.20",£0.00,"£8,851.20","£409,887.61",,,,,,,,,
2021,October,FCDO Services,Executive Agency,"Foreign, Commonwealth & Development Office",133,130.86,201,195.46,448,439.55,213,191.49,6,6.00,72,72.00,"1,073","1,035",15,15.00,2,2.00,103,98.07,0,0.00,120,115.07,"1,193","1,150","£3,201,587.55","£640,685.85","£91,569.00","£194,998.61","£870,554.60","£375,031.37","£5,374,426.98","£1,207,577.63",£0.00,"£1,207,577.63","£6,582,004.61",,,,,,,,,
2021,October,Independent Commission for Aid Impact,Executive Non-Departmental Public Body,"Foreign, Commonwealth & Development Office",0,0,0,0,0,0,0,0,0,0,10,6.00,10,6,0,0,0,0,0,0,0,0,0,0,10,6,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,,,,,,,,,
2021,October,Commonwealth Scholarship Commission,Executive Non-Departmental Public Body,"Foreign, Commonwealth & Development Office",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,,,,,,,,,
,,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,,,,,,,£0.00,,,£0.00,£0.00,,,,,,,,,
