Year,Month,Organisation name,Organisation type,"Main, parent or sponsoring department:","Payroll staff;
AO/AA;
Headcount","Payroll staff;
AO/AA;
Full-time equivalent","Payroll staff;
EO;
Headcount","Payroll staff;
EO;
Full-time equivalent","Payroll staff;
SEO/HEO;
Headcount","Payroll staff;
SEO/HEO;
Full-time equivalent","Payroll staff;
Grade 6/7;
Headcount","Payroll staff;
Grade 6/7;
Full-time equivalent","Payroll staff;
SCS;
Headcount","Payroll staff;
SCS;
Full-time equivalent","Payroll staff;
Other, unknown, unspecified;
Headcount","Payroll staff;
Other, unknown, unspecified;
Full-time equivalent","Payroll staff;
Total;
Headcount","Payroll staff;
Total;
Full-time equivalent","Non-payroll staff;
Admin and Clerical;
Headcount","Non-payroll staff;
Admin and Clerical;
Full-time equivalent","Non-payroll staff;
Interim Managers & Specialist Contractors & Medical;
Headcount","Non-payroll staff;
Interim Managers & Specialist Contractors & Medical;
Full-time equivalent","Non-payroll staff;
Other Contingent labour;
Headcount","Non-payroll staff;
Other Contingent labour;
Full-time equivalent","Non-payroll staff;
Total Contingent labour;
Headcount","Non-payroll staff;
Total Contingent labour;
Full-time equivalent","Non-payroll staff;
Consultancy;
Number of Contracts","Grand Total (workforce numbers);
Headcount","Grand Total (workforce numbers);
Full-time equivalent","Payroll staff costs;
Salary","Payroll staff costs;
Allowances","Payroll staff costs;
Non-consolidated performance payments","Payroll staff costs;
Overtime","Payroll staff costs;
Employer pension contributions","Payroll staff costs;
Employer national insurance contributions","Payroll staff costs;
Total paybill","Non-Payroll staff costs;
Contingent labour","Non-Payroll staff costs;
Consultancy","Non-Payroll staff costs;
Total staff costs",Grand Total paybill/staffing (payroll and non-payroll) costs
2025,June,"Department for Environment, Food and Rural Affairs",Ministerial Department,"Department for Environment, Food and Rural Affairs",94.00,87.43,544.00,524.03,3456.00,3327.53,2497.00,2400.49,195.00,187.47,8.00,8.00,"6,794","6,535",9,8.50,83,82.40,0.00,0.00,92,91,11.00,"6,886","6,626","£28,344,297.34","£480,098.41","£389,791.80","£112,077.29","£7,611,534.13","£3,771,942.79","£40,709,741.76","£2,917,512.56","£1,561,527.92","£4,479,040.48","£45,188,782.24"
2025,June,Animal and Plant Health Agency,Executive Agency,"Department for Environment, Food and Rural Affairs",965.00,888.99,920.00,881.42,1204.00,1156.46,295.00,282.53,9.00,8.60,0.00,0.00,"3,393","3,218",53,53.00,24,24.00,0.00,0.00,77,77,2.00,"3,470","3,295","£9,412,597.51","£375,386.87","£14,850.00","£270,235.39","£2,792,033.61","£1,295,114.82","£14,160,218.20","£994,691.78",£0.00,"£994,691.78","£15,154,909.98"
2025,June,"Centre for Environment, Fisheries and Aquaculture Science",Executive Agency,"Department for Environment, Food and Rural Affairs",14.00,12.73,118.00,111.57,361.00,343.05,159.00,148.29,6.00,6.00,0.00,0.00,658,622,,,,,,,0,0,0.00,658,622,"£2,117,977.09","£11,754.92",£0.00,"£75,415.68","£612,022.69","£301,558.08","£3,118,728.46",,,£0.00,"£3,118,728.46"
2025,June,Rural Payments Agency,Executive Agency,"Department for Environment, Food and Rural Affairs",1373.00,1232.23,645.00,596.59,661.00,621.99,173.00,166.19,7.00,6.81,0.00,0.00,"2,859","2,624",0,0.00,2,2.00,0.00,0.00,2,2,,"2,861","2,626","£6,816,939.48","£3,549.05",£0.00,"£47,420.38","£1,958,049.62","£853,353.49","£9,679,312.02","£21,295.17",£0.00,"£21,295.17","£9,700,607.19"
2025,June,Veterinary Medicines Directorate,Executive Agency,"Department for Environment, Food and Rural Affairs",23.00,22.41,31.00,30.21,71.00,69.94,68.00,67.41,2.00,2.00,0.00,0.00,195,192,14,13.59,0,0.00,0.00,0.00,14,14,2.00,209,206,"£746,728.78","£23,031.09",£0.00,"£2,640.74","£221,060.59","£105,318.07","£1,098,779.27","£104,460.89","£701,104.75","£805,565.64","£1,904,344.91"
2025,June,Agriculture and Horticulture Development Board,Executive Non-Departmental Public Body,"Department for Environment, Food and Rural Affairs",,,,,,,,,,,385.00,371.15,385,371,,,,,,,0,0,0.00,385,371,"£1,426,267.85","£58,474.27",,,"£128,894.62","£200,296.00","£1,813,932.74",,,£0.00,"£1,813,932.74"
2025,June,Consumer Council for Water,Executive Non-Departmental Public Body,"Department for Environment, Food and Rural Affairs",2.00,1.86,28.00,26.65,37.00,36.26,18.00,17.67,5.00,5.00,,,90,87,,,,,2.00,1.60,2,2,0.00,92,89,"£287,486.54","£3,341.65",,,"£80,757.86","£38,479.50","£410,065.55","£12,522.46",,"£12,522.46","£422,588.01"
2025,June,Environment Agency,Executive Non-Departmental Public Body,"Department for Environment, Food and Rural Affairs",849.00,809.83,2326.00,2240.90,7247.00,6909.81,2942.00,2797.14,107.00,105.37,0.00,0.00,"13,471","12,863",118,111.87,428,373.57,0.00,0.00,546,485,7.00,"14,017","13,348","£43,295,116.91","£464,156.56","£45,809.00","£1,296,151.14","£6,491,223.58","£5,891,635.69","£57,484,092.88",,,£0.00,"£57,484,092.88"
2025,June,Joint Nature Conservation Committee,Executive Non-Departmental Public Body,"Department for Environment, Food and Rural Affairs",7.00,6.10,20.00,20.00,222.00,214.17,47.00,44.29,4.00,4.00,,,300,289,,,1,1.00,0.00,0.00,1,1,2.00,301,290,"£927,161.22","£15,972.14",£0.00,"£1,484.50","£266,207.70","£121,986.85","£1,332,812.41","£13,344.00","£5,395.00","£18,739.00","£1,351,551.41"
2025,June,Marine Management Organisation,Executive Non-Departmental Public Body,"Department for Environment, Food and Rural Affairs",16.00,14.30,139.00,136.54,263.00,254.70,93.00,91.61,8.00,7.76,7.00,7.00,526,512,,,,,4.00,4.00,4,4,1.00,530,516,"£1,591,086.90","£38,982.42",£0.00,"£36,755.60","£476,133.00","£224,144.20","£2,367,102.12","£30,688.53",,"£30,688.53","£2,397,790.65"
