Year,Month,Organisation name,Organisation type,"Main, parent or sponsoring department:","Payroll staff;
AO/AA;
Headcount","Payroll staff;
AO/AA;
Full-time equivalent","Payroll staff;
EO;
Headcount","Payroll staff;
EO;
Full-time equivalent","Payroll staff;
SEO/HEO;
Headcount","Payroll staff;
SEO/HEO;
Full-time equivalent","Payroll staff;
Grade 6/7;
Headcount","Payroll staff;
Grade 6/7;
Full-time equivalent","Payroll staff;
SCS;
Headcount","Payroll staff;
SCS;
Full-time equivalent","Payroll staff;
Other, unknown, unspecified;
Headcount","Payroll staff;
Other, unknown, unspecified;
Full-time equivalent","Payroll staff;
Total;
Headcount","Payroll staff;
Total;
Full-time equivalent","Non-payroll staff;
Admin and Clerical;
Headcount","Non-payroll staff;
Admin and Clerical;
Full-time equivalent","Non-payroll staff;
Interim Managers & Specialist Contractors & Medical;
Headcount","Non-payroll staff;
Interim Managers & Specialist Contractors & Medical;
Full-time equivalent","Non-payroll staff;
Other Contingent labour;
Headcount","Non-payroll staff;
Other Contingent labour;
Full-time equivalent","Non-payroll staff;
Total Contingent labour;
Headcount","Non-payroll staff;
Total Contingent labour;
Full-time equivalent","Non-payroll staff;
Consultancy;
Number of Contracts","Grand Total (workforce numbers);
Headcount","Grand Total (workforce numbers);
Full-time equivalent","Payroll staff costs;
Salary","Payroll staff costs;
Allowances","Payroll staff costs;
Non-consolidated performance payments","Payroll staff costs;
Overtime","Payroll staff costs;
Employer pension contributions","Payroll staff costs;
Employer national insurance contributions","Payroll staff costs;
Total paybill","Non-Payroll staff costs;
Contingent labour","Non-Payroll staff costs;
Consultancy","Non-Payroll staff costs;
Total staff costs",Grand Total paybill/staffing (payroll and non-payroll) costs
2026,May,Cabinet Office,Ministerial Department,Cabinet Office,395.00,351.62,562.00,542.37,2000.00,1959.96,2864.00,2810.32,327.00,322.79,2763.00,2748.02,"8,911","8,735",78,50.05,263,193.81,0,0,341,244,4.00,"9,252","8,979","£39,385,991.11","£1,539,477.00","£190,692.00","£444,372.00","£9,735,827.00","£5,675,744.00","£56,972,103.11","£3,796,534","£100,587.54","£3,897,121.54","£60,869,224.65"
2026,May,Civil Service Commission,Executive Non-Departmental Public Body,Cabinet Office,1.00,0.60,2.00,2.00,15.00,14.60,7.00,7.00,1.00,1.00,0.00,0.00,26,25,,,,,,,0,0,,26,25,"£108,144.33","£1,013.00",£0.00,£0.00,"£31,331.00","£14,644.00","£155,132.33",£0.00,£0.00,£0.00,"£155,132.33"
2026,May,Crown Commercial Service,Executive Agency,Cabinet Office,5.00,5.00,83.00,78.04,430.00,406.41,230.00,221.24,29.00,29.00,25.00,10.00,802,750,,,51,50.95,,,51,51,,853,801,"£3,372,536.80","£72,530.71","£61,172.79","£1,987.09","£927,930.78","£476,864.04","£4,913,022.21","£572,684.67","£126,653.88","£699,338.55","£5,612,360.76"
2026,May,Government Property Agency,Executive Agency,Cabinet Office,3.00,2.89,14.00,13.10,172.00,169.35,254.00,249.73,36.00,35.43,0.00,0.00,479,471,49,48,,,,,49,48,,528,519,"£2,218,749.00","£157,602.00","£14,100.00",£0.00,"£633,912.00","£328,435.00","£3,352,798.00","£563,640.35",0,"£563,640.35","£3,916,438.35"
2026,May,Equality and Human Rights Commission,Executive Non-Departmental Public Body,Cabinet Office,0.00,0.00,9.00,8.40,102.00,95.70,66.00,62.60,10.00,10.00,0.00,0.00,187,177,3,2.6,2,2,0,0,5,5,,192,181,"£766,575.00","£7,156.00",£0.00,£0.00,"£224,348.00","£105,018.00","£1,103,097.00","£23,743.00",,"£23,743.00","£1,126,840.00"
2026,May,Government Commercial Organisation,Other,Cabinet Office,0.00,0.00,0.00,0.00,0.00,0.00,1409.00,1384.21,206.00,203.06,,,"1,615","1,587",,,,,,,0,0,,"1,615","1,587","£10,854,202.65","£202,841.00","£32,781.00",£0.00,"£1,504,428.00","£1,567,214.00","£14,161,466.65",,,£0.00,"£14,161,466.65"
2026,May,Central Civil Service Fast Stream,Other,Cabinet Office,0.00,0.00,0.00,0.00,1984.00,1981.35,0.00,0.00,0.00,0.00,,,"1,984","1,981",,,,,,,0,0,,"1,984","1,981","£5,922,990.16","£321,170.00","£65,486.00","£12,792.00","£1,692,156.00","£822,278.00","£8,836,872.16",,,£0.00,"£8,836,872.16"
,,,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,0,0,,,,,,,£0.00,,,£0.00,£0.00
,,,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,0,0,,,,,,,£0.00,,,£0.00,£0.00
,,,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,0,0,,,,,,,£0.00,,,£0.00,£0.00
