Year,Month,Organisation name,Organisation type,"Main, parent or sponsoring department:","Payroll staff;
AO/AA;
Headcount","Payroll staff;
AO/AA;
Full-time equivalent","Payroll staff;
EO;
Headcount","Payroll staff;
EO;
Full-time equivalent","Payroll staff;
SEO/HEO;
Headcount","Payroll staff;
SEO/HEO;
Full-time equivalent","Payroll staff;
Grade 6/7;
Headcount","Payroll staff;
Grade 6/7;
Full-time equivalent","Payroll staff;
SCS;
Headcount","Payroll staff;
SCS;
Full-time equivalent","Payroll staff;
Other, unknown, unspecified;
Headcount","Payroll staff;
Other, unknown, unspecified;
Full-time equivalent","Payroll staff;
Total;
Headcount","Payroll staff;
Total;
Full-time equivalent","Non-payroll staff;
Admin and Clerical;
Headcount","Non-payroll staff;
Admin and Clerical;
Full-time equivalent","Non-payroll staff;
Interim Managers & Specialist Contractors & Medical;
Headcount","Non-payroll staff;
Interim Managers & Specialist Contractors & Medical;
Full-time equivalent","Non-payroll staff;
Other Contingent labour;
Headcount","Non-payroll staff;
Other Contingent labour;
Full-time equivalent","Non-payroll staff;
Total Contingent labour;
Headcount","Non-payroll staff;
Total Contingent labour;
Full-time equivalent","Non-payroll staff;
Consultancy;
Number of Contracts","Grand Total (workforce numbers);
Headcount","Grand Total (workforce numbers);
Full-time equivalent","Payroll staff costs;
Salary","Payroll staff costs;
Allowances","Payroll staff costs;
Non-consolidated performance payments","Payroll staff costs;
Overtime","Payroll staff costs;
Employer pension contributions","Payroll staff costs;
Employer national insurance contributions","Payroll staff costs;
Total paybill","Non-Payroll staff costs;
Contingent labour","Non-Payroll staff costs;
Consultancy","Non-Payroll staff costs;
Total staff costs",Grand Total paybill/staffing (payroll and non-payroll) costs
2025,June,"Department for Environment, Food and Rural Affairs",Ministerial Department,"Department for Environment, Food and Rural Affairs",92.00,85.43,523.00,503.85,3370.00,3243.50,2529.00,2430.31,196.00,188.60,0.00,0.00,"6,710","6,452",5,4.50,76,76.00,,,81,81,7.00,"6,791","6,532","£29,827,571.59","£731,326.50","£400,375.00","£106,072.90","£7,614,110.92","£3,849,306.42","£42,528,763.33","£1,732,064.00","£3,141,228.01","£4,873,292.01","£47,402,055.34"
2025,June,Animal and Plant Health Agency,Executive Agency,"Department for Environment, Food and Rural Affairs",946.00,872.83,925.00,887.75,1196.00,1150.35,298.00,285.54,8.00,7.60,,,"3,373","3,204",55,55.00,25,25.00,,,80,80,2.00,"3,453","3,284","£9,437,110.77","£352,074.12","£9,690.95","£332,177.29","£2,792,265.31","£1,303,442.22","£14,226,760.66","£1,022,973.88",£0.00,"£1,022,973.88","£15,249,734.54"
2025,June,"Centre for Environment, Fisheries and Aquaculture Science",Executive Agency,"Department for Environment, Food and Rural Affairs",13.00,12.32,114.00,107.89,361.00,342.48,162.00,151.44,6.00,6.00,0.00,0.00,656,620,,,,,,,0,0,0.00,656,620,"£2,129,921.69","£12,276.81",£0.00,"£82,577.34","£616,756.40","£359,383.08","£3,200,915.32",,,£0.00,"£3,200,915.32"
2025,June,Rural Payments Agency,Executive Agency,"Department for Environment, Food and Rural Affairs",1353.00,1212.52,638.00,590.31,657.00,617.97,168.00,161.19,8.00,7.81,0.00,0.00,"2,824","2,590",,,2,2.00,,,2,2,1.00,"2,826","2,592","£6,760,335.40","£2,955.33",£0.00,"£69,793.89","£1,939,376.47","£849,251.25","£9,621,712.34","£30,443.29",,"£30,443.29","£9,652,155.63"
2025,June,Veterinary Medicines Directorate,Executive Agency,"Department for Environment, Food and Rural Affairs",23.00,22.41,31.00,30.21,72.00,70.94,68.00,67.41,2.00,2.00,0.00,0.00,196,193,13,12.59,0,0.00,0.00,0.00,13,13,4.00,209,206,"£762,828.01","£19,232.61",£0.00,"£8,259.73","£220,944.16","£114,482.63","£1,125,747.14","£81,258.64","£909,303.82","£990,562.46","£2,116,309.60"
2025,June,Agriculture and Horticulture Development Board,Executive Non-Departmental Public Body,"Department for Environment, Food and Rural Affairs",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0.00,0,0.00,0.00,0.00,0,0,0.00,0,0,"£1,422,825.58","£57,477.48",£0.00,£0.00,"£129,029.66","£200,085.64","£1,809,418.36",£0.00,£0.00,£0.00,"£1,809,418.36"
2025,June,Consumer Council for Water,Executive Non-Departmental Public Body,"Department for Environment, Food and Rural Affairs",2.00,1.86,28.00,26.65,38.00,37.26,19.00,18.67,5.00,5.00,,,92,89,,,,,2.00,1.60,2,2,0.00,94,91,"£290,956.47","£3,185.92",,,"£80,976.73","£38,905.76","£414,024.88","£9,275.74",,"£9,275.74","£423,300.62"
2025,June,Environment Agency,Executive Non-Departmental Public Body,"Department for Environment, Food and Rural Affairs",625.00,594.95,1878.00,1802.19,7076.00,6736.89,2984.00,2834.34,105.00,103.06,798.00,776.84,"13,466","12,848",113,106.40,420,366.50,0.00,0.00,533,473,0.00,"13,999","13,321","£43,440,069.05","£456,285.40",£585.00,"£1,107,163.74","£6,473,784.35","£5,879,722.54","£57,357,610.08",,,£0.00,"£57,357,610.08"
2025,June,Joint Nature Conservation Committee,Executive Non-Departmental Public Body,"Department for Environment, Food and Rural Affairs",7.00,6.10,20.00,20.00,220.00,212.76,45.00,42.23,4.00,4.00,0.00,0.00,296,285,,,1,1.00,,,1,1,1.00,297,286,"£914,233.06","£20,112.14","£156,361.00","£6,600.57","£264,008.83","£145,215.00","£1,506,530.60","£2,502.00","£10,865.00","£13,367.00","£1,519,897.60"
2025,June,Marine Management Organisation,Executive Non-Departmental Public Body,"Department for Environment, Food and Rural Affairs",16.00,14.30,139.00,136.74,262.00,254.27,95.00,93.14,8.00,7.73,6.00,6.00,526,512,,,,,3.00,3.00,3,3,1.00,529,515,"£1,559,405.64","£40,114.83","£254,174.64","£48,491.63","£470,512.66","£223,286.69","£2,595,986.09","£1,446.90",,"£1,446.90","£2,597,432.99"
2025,June,National Forest Company,Other,"Department for Environment, Food and Rural Affairs",1.00,1.00,5.00,4.39,29.00,26.73,9.00,8.81,1.00,1.00,,,45,42,,,,,,,0,0,0.00,45,42,"£157,854.86",£0.00,"£48,187.57",£88.27,"£44,419.14","£28,104.79","£278,654.63",,,£0.00,"£278,654.63"
