Year,Month,Organisation name,Organisation type,"Main, parent or sponsoring department:","Payroll staff;
AO/AA;
Headcount","Payroll staff;
AO/AA;
Full-time equivalent","Payroll staff;
EO;
Headcount","Payroll staff;
EO;
Full-time equivalent","Payroll staff;
SEO/HEO;
Headcount","Payroll staff;
SEO/HEO;
Full-time equivalent","Payroll staff;
Grade 6/7;
Headcount","Payroll staff;
Grade 6/7;
Full-time equivalent","Payroll staff;
SCS;
Headcount","Payroll staff;
SCS;
Full-time equivalent","Payroll staff;
Other, unknown, unspecified;
Headcount","Payroll staff;
Other, unknown, unspecified;
Full-time equivalent","Payroll staff;
Total;
Headcount","Payroll staff;
Total;
Full-time equivalent","Non-payroll staff;
Admin and Clerical;
Headcount","Non-payroll staff;
Admin and Clerical;
Full-time equivalent","Non-payroll staff;
Interim Managers & Specialist Contractors & Medical;
Headcount","Non-payroll staff;
Interim Managers & Specialist Contractors & Medical;
Full-time equivalent","Non-payroll staff;
Other Contingent labour;
Headcount","Non-payroll staff;
Other Contingent labour;
Full-time equivalent","Non-payroll staff;
Total Contingent labour;
Headcount","Non-payroll staff;
Total Contingent labour;
Full-time equivalent","Non-payroll staff;
Consultancy;
Number of Contracts","Grand Total (workforce numbers);
Headcount","Grand Total (workforce numbers);
Full-time equivalent","Payroll staff costs;
Salary","Payroll staff costs;
Allowances","Payroll staff costs;
Non-consolidated performance payments","Payroll staff costs;
Overtime","Payroll staff costs;
Employer pension contributions","Payroll staff costs;
Employer national insurance contributions","Payroll staff costs;
Total paybill","Non-Payroll staff costs;
Contingent labour","Non-Payroll staff costs;
Consultancy","Non-Payroll staff costs;
Total staff costs",Grand Total paybill/staffing (payroll and non-payroll) costs
2025,August,"Department for Environment, Food and Rural Affairs",Ministerial Department,"Department for Environment, Food and Rural Affairs",88.00,81.43,499.00,479.85,3345.00,3220.20,2524.00,2425.81,192.00,184.80,,,"6,648","6,392",5,4.50,57,57.00,0.00,0.00,62,62,8.00,"6,710","6,454","£30,931,144.76","£474,650.26","£179,477.94","£77,945.54","£7,501,533.46","£3,719,079.32","£42,883,831.28","£2,558,434.93","£2,175,745.56","£4,734,180.49","£47,618,011.77"
2025,August,Animal and Plant Health Agency,Executive Agency,"Department for Environment, Food and Rural Affairs",939.00,865.29,923.00,885.49,1197.00,1151.11,301.00,288.54,7.00,7.00,,,"3,367","3,197",60,60.00,24,24.00,0.00,0.00,84,84,2.00,"3,451","3,281","£9,381,716.21","£437,864.46",£0.00,"£226,385.62","£2,775,352.27","£1,289,414.30","£14,110,732.86","£647,610.32",£0.00,"£647,610.32","£14,758,343.18"
2025,August,"Centre for Environment, Fisheries and Aquaculture Science",Executive Agency,"Department for Environment, Food and Rural Affairs",13.00,12.32,112.00,106.40,360.00,341.62,158.00,148.03,6.00,6.00,0.00,0.00,649,614,,,,,,,0,0,0.00,649,614,"£2,095,128.14","£8,921.21",£0.00,"£39,197.37","£612,768.25","£301,069.75","£3,057,084.72",,,£0.00,"£3,057,084.72"
2025,August,Rural Payments Agency,Executive Agency,"Department for Environment, Food and Rural Affairs",1343.00,1204.29,632.00,593.82,656.00,616.37,165.00,158.19,7.00,6.81,,,"2,803","2,579",,,2,2.00,0.00,0.00,2,2,1.00,"2,805","2,581","£6,699,390.84","£2,955.33","£2,000.00","£71,384.99","£1,925,609.89","£842,208.57","£9,543,549.62","£30,759.71",,"£30,759.71","£9,574,309.33"
2025,August,Veterinary Medicines Directorate,Executive Agency,"Department for Environment, Food and Rural Affairs",23.00,22.41,30.00,29.21,74.00,72.94,68.00,67.41,2.00,2.00,0.00,0.00,197,194,14,13.59,0,0.00,0.00,0.00,14,14,1.00,211,208,"£748,992.84","£22,349.26",£0.00,"£1,253.48","£220,702.33","£107,560.00","£1,100,857.91","£92,133.76","£12,205.50","£104,339.26","£1,205,197.17"
2025,August,Agriculture and Horticulture Development Board,Executive Non-Departmental Public Body,"Department for Environment, Food and Rural Affairs",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,378.00,368.44,378,368,0,0.00,0,0.00,0.00,0.00,0,0,0.00,378,368,"£1,613,415.15","£56,878.32",£0.00,£0.00,"£146,309.60","£227,707.55","£2,044,310.62",£0.00,£0.00,£0.00,"£2,044,310.62"
2025,August,Consumer Council for Water,Executive Non-Departmental Public Body,"Department for Environment, Food and Rural Affairs",2.00,1.86,28.00,26.66,38.00,37.41,18.00,17.67,5.00,5.00,,,91,89,,,,,2.00,1.60,2,2,0.00,93,90,"£293,846.15","£3,186.31",,,"£81,269.57","£39,225.95","£417,527.98","£9,082.67",,"£9,082.67","£426,610.65"
2025,August,Environment Agency,Executive Non-Departmental Public Body,"Department for Environment, Food and Rural Affairs",837.00,798.73,2311.00,2221.02,7235.00,6902.68,2964.00,2816.65,108.00,106.06,,,"13,455","12,845",109,102.22,412,357.48,0.00,0.00,521,460,5.00,"13,976","13,305","£43,524,433.39","£466,072.54",£0.00,"£1,355,974.11","£6,523,789.87","£5,937,715.87","£57,807,985.78",,,£0.00,"£57,807,985.78"
2025,August,Joint Nature Conservation Committee,Executive Non-Departmental Public Body,"Department for Environment, Food and Rural Affairs",7.00,6.10,19.00,19.00,220.00,212.26,45.00,42.23,4.00,4.00,,,295,284,,,,,,,0,0,1.00,295,284,"£911,744.88","£17,142.97","£12,000.00","£11,632.26","£261,825.76","£124,439.99","£1,338,785.86",,"£2,588.46","£2,588.46","£1,341,374.32"
2025,August,Marine Management Organisation,Executive Non-Departmental Public Body,"Department for Environment, Food and Rural Affairs",16.00,14.30,135.00,132.74,261.00,253.07,94.00,92.64,8.00,7.73,6.00,6.00,520,506,,,,,3.00,3.00,3,3,1.00,523,509,"£1,565,496.99","£39,631.25","£254,174.64","£34,020.00","£465,670.41","£220,041.07","£2,579,034.36","£5,384.00",,"£5,384.00","£2,584,418.36"
2025,August,National Forest Company,Other,"Department for Environment, Food and Rural Affairs",1.00,1.00,5.00,4.39,29.00,26.73,9.00,8.81,1.00,1.00,,,45,42,,,,,,,0,0,0.00,45,42,"£156,523.29",£0.00,£0.00,£0.00,"£44,007.21","£20,663.67","£221,194.17",,,£0.00,"£221,194.17"
2025,August,Natural England,Executive Non-Departmental Public Body,"Department for Environment, Food and Rural Affairs",53.00,45.92,335.00,312.54,2171.00,2014.27,408.00,385.70,28.00,27.25,3.00,3.00,"2,998","2,789",4,4.00,,,,,4,4,2.00,"3,002","2,793","£8,850,679.45","£62,501.07","£70,930.00","£16,836.47","£2,573,852.29","£1,155,882.96","£12,730,682.24","£27,537.76","£99,825.60","£127,363.36","£12,858,045.60"
2025,August,"Royal Botanic Gardens, Kew",Executive Non-Departmental Public Body,"Department for Environment, Food and Rural Affairs",338.00,233.99,301.00,250.05,403.00,380.54,109.00,106.00,17.00,17.00,77.00,76.03,"1,245","1,064",0,0.00,19,19.00,0.00,0.00,19,19,,"1,264","1,083","£3,685,536.66","£22,653.21",,"£31,287.69","£603,925.53","£486,347.76","£4,829,750.85","£39,905.39",,"£39,905.39","£4,869,656.24"
2025,August,Sea Fish Industry Authority,Executive Non-Departmental Public Body,"Department for Environment, Food and Rural Affairs",34.00,32.57,34.00,33.60,23.00,23.00,,,4.00,4.00,,,95,93,,,,,,,0,0,0.00,95,93,"£357,284.61","£6,321.68",,,"£33,498.61","£43,965.73","£441,070.63",£0.00,,£0.00,"£441,070.63"
