Year,Month,Organisation name,Organisation type,"Main, parent or sponsoring department:","Payroll staff;
AO/AA;
Headcount","Payroll staff;
AO/AA;
Full-time equivalent","Payroll staff;
EO;
Headcount","Payroll staff;
EO;
Full-time equivalent","Payroll staff;
SEO/HEO;
Headcount","Payroll staff;
SEO/HEO;
Full-time equivalent","Payroll staff;
Grade 6/7;
Headcount","Payroll staff;
Grade 6/7;
Full-time equivalent","Payroll staff;
SCS;
Headcount","Payroll staff;
SCS;
Full-time equivalent","Payroll staff;
Other, unknown, unspecified;
Headcount","Payroll staff;
Other, unknown, unspecified;
Full-time equivalent","Payroll staff;
Total;
Headcount","Payroll staff;
Total;
Full-time equivalent","Non-payroll staff;
Admin and Clerical;
Headcount","Non-payroll staff;
Admin and Clerical;
Full-time equivalent","Non-payroll staff;
Interim Managers & Specialist Contractors & Medical;
Headcount","Non-payroll staff;
Interim Managers & Specialist Contractors & Medical;
Full-time equivalent","Non-payroll staff;
Other Contingent labour;
Headcount","Non-payroll staff;
Other Contingent labour;
Full-time equivalent","Non-payroll staff;
Total Contingent labour;
Headcount","Non-payroll staff;
Total Contingent labour;
Full-time equivalent","Non-payroll staff;
Consultancy;
Number of Contracts","Grand Total (workforce numbers);
Headcount","Grand Total (workforce numbers);
Full-time equivalent","Payroll staff costs;
Salary","Payroll staff costs;
Allowances","Payroll staff costs;
Non-consolidated performance payments","Payroll staff costs;
Overtime","Payroll staff costs;
Employer pension contributions","Payroll staff costs;
Employer national insurance contributions","Payroll staff costs;
Total paybill","Non-Payroll staff costs;
Contingent labour","Non-Payroll staff costs;
Consultancy","Non-Payroll staff costs;
Total staff costs",Grand Total paybill/staffing (payroll and non-payroll) costs
2026,March,Cabinet Office,Ministerial Department,Cabinet Office,372.00,333.77,611.00,591.94,2074.00,2032.88,1868.00,1833.11,124.00,120.26,336.00,328.24,"5,385","5,240",11,6.68,144,135.77,0.00,0.00,155,142,6.00,"5,540","5,383","£23,913,834.34","£1,112,231.71","£834,888.97","£370,599.31","£6,709,738.98","£3,593,597.49","£36,534,890.80","£4,077,081","£160,837.06","£4,237,918.06","£40,772,808.86"
2026,March,Civil Service Commission,Executive Non-Departmental Public Body,Cabinet Office,1.00,0.60,1.00,1.00,16.00,15.60,6.00,6.00,1.00,1.00,0.00,0.00,25,24,,,,,,,0,0,,25,24,"£100,791.59","£1,013.33",£500.00,£0.00,"£29,004.44","£13,736.81","£145,046.17",£0.00,£0.00,£0.00,"£145,046.17"
2026,March,Crown Commercial Service,Executive Agency,Cabinet Office,9.00,9.00,79.00,75.30,415.00,391.16,213.00,204.60,28.00,27.90,,,744,708,,,48,47.90,,,48,48,,792,756,"£3,129,438.33","£67,575.38","£50,849.98","£3,516.20","£875,819.57","£441,797.44","£4,568,996.90","£590,020.28",£0.00,"£590,020.28","£5,159,017.18"
2026,March,Government Property Agency,Executive Agency,Cabinet Office,3.00,2.89,15.00,14.10,170.00,167.35,254.00,249.11,35.00,34.43,0.00,0.00,477,468,56,55.00,,,,,56,55,,533,523,"£2,247,248.00","£147,537.00",£0.00,£683.00,"£624,298.00","£331,515.00","£3,351,281.00","£631,160.84","355,309.99","£986,470.83","£4,337,751.83"
2026,March,Equality and Human Rights Commission,Executive Non-Departmental Public Body,Cabinet Office,0.00,0.00,9.00,8.40,101.00,95.20,66.00,62.60,10.00,10.00,0.00,0.00,186,176,5,4.60,3,3.00,0.00,0.00,8,8,,194,184,"£759,683.00","£7,156.00","£49,597.00",£0.00,"£223,601.00","£111,061.00","£1,151,098.00","£52,325.00",£0.00,"£52,325.00","£1,203,423.00"
2026,March,Government Commercial Organisation,Other,Cabinet Office,0.00,0.00,0.00,0.00,1.00,1.00,1377.00,1354.39,200.00,198.40,,,"1,578","1,554",,,,,,,0,0,,"1,578","1,554","£10,259,885.82","£176,174.70","£20,357.00",£764.03,"£1,439,019.96","£1,469,967.94","£13,366,169.45",,,£0.00,"£13,366,169.45"
2026,March,Central Civil Service Fast Stream,Other,Cabinet Office,0.00,0.00,0.00,0.00,2065.00,2062.71,2.00,2.00,0.00,0.00,,,"2,067","2,065",,,,,,,0,0,,"2,067","2,065","£6,123,307.23","£347,520.15","£27,240.00","£7,364.95","£1,748,697.48","£845,771.03","£9,099,900.84",,,£0.00,"£9,099,900.84"
,,,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,0,0,,,,,,,£0.00,,,£0.00,£0.00
,,,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,0,0,,,,,,,£0.00,,,£0.00,£0.00
,,,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,0,0,,,,,,,£0.00,,,£0.00,£0.00
,,,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,0,0,,,,,,,£0.00,,,£0.00,£0.00
,,,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,0,0,,,,,,,£0.00,,,£0.00,£0.00
,,,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,0,0,,,,,,,£0.00,,,£0.00,£0.00
,,,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,0,0,,,,,,,£0.00,,,£0.00,£0.00
