Year,Month,Organisation name,Organisation type,"Main, parent or sponsoring department:","Payroll staff;
AO/AA;
Headcount","Payroll staff;
AO/AA;
Full-time equivalent","Payroll staff;
EO;
Headcount","Payroll staff;
EO;
Full-time equivalent","Payroll staff;
SEO/HEO;
Headcount","Payroll staff;
SEO/HEO;
Full-time equivalent","Payroll staff;
Grade 6/7;
Headcount","Payroll staff;
Grade 6/7;
Full-time equivalent","Payroll staff;
SCS;
Headcount","Payroll staff;
SCS;
Full-time equivalent","Payroll staff;
Other, unknown, unspecified;
Headcount","Payroll staff;
Other, unknown, unspecified;
Full-time equivalent","Payroll staff;
Total;
Headcount","Payroll staff;
Total;
Full-time equivalent","Non-payroll staff;
Admin and Clerical;
Headcount","Non-payroll staff;
Admin and Clerical;
Full-time equivalent","Non-payroll staff;
Interim Managers & Specialist Contractors & Medical;
Headcount","Non-payroll staff;
Interim Managers & Specialist Contractors & Medical;
Full-time equivalent","Non-payroll staff;
Other Contingent labour;
Headcount","Non-payroll staff;
Other Contingent labour;
Full-time equivalent","Non-payroll staff;
Total Contingent labour;
Headcount","Non-payroll staff;
Total Contingent labour;
Full-time equivalent","Non-payroll staff;
Consultancy;
Number of Contracts","Grand Total (workforce numbers);
Headcount","Grand Total (workforce numbers);
Full-time equivalent","Payroll staff costs;
Salary","Payroll staff costs;
Allowances","Payroll staff costs;
Non-consolidated performance payments","Payroll staff costs;
Overtime","Payroll staff costs;
Employer pension contributions","Payroll staff costs;
Employer national insurance contributions","Payroll staff costs;
Total paybill","Non-Payroll staff costs;
Contingent labour","Non-Payroll staff costs;
Consultancy","Non-Payroll staff costs;
Total staff costs",Grand Total paybill/staffing (payroll and non-payroll) costs
2026,February,Cabinet Office,Ministerial Department,Cabinet Office,374.00,334.54,614.00,595.13,2040.00,1999.39,1845.00,1810.08,362.00,355.05,83.00,78.78,"5,318","5,173",68,36.55,228,205.85,0.00,0.00,296,242,3.00,"5,614","5,415","£23,143,251.71","£996,402.21","£199,109.68","£407,616.46","£6,581,927.43","£3,371,900.57","£34,700,208.06","£3,663,207.00",£0.00,"£3,663,207.00","£38,363,415.06"
2026,February,Civil Service Commission,Executive Non-Departmental Public Body,Cabinet Office,1.00,0.60,1.00,1.00,15.00,14.60,6.00,6.00,1.00,1.00,0.00,0.00,24,23,,,,,,,0,0,0.00,24,23,"£93,397.60","£1,013.33","£3,500.00",£0.00,"£27,804.38","£13,110.00","£138,825.31",£0.00,£0.00,£0.00,"£138,825.31"
2026,February,Crown Commercial Service,Executive Agency,Cabinet Office,9.00,9.00,80.00,76.32,414.00,390.02,210.00,201.51,27.00,26.90,,,740,704,,,45,44.95,0.00,0.00,45,45,,785,749,"£3,002,111.17","£66,627.18","£67,140.96","£4,227.87","£866,264.89","£425,272.02","£4,431,644.09","£453,114.82","£615,107.40","£1,068,222.22","£5,499,866.31"
2026,February,Government Property Agency,Executive Agency,Cabinet Office,3.00,2.89,15.00,14.10,166.00,163.57,249.00,244.71,34.00,33.43,0.00,0.00,467,459,54,52.00,,,,,54,52,,521,511,"£2,152,733.00","£152,705.00","£6,000.00",£0.00,"£619,249.00","£318,146.00","£3,248,833.00","£483,033.42","£7,259.92","£490,293.34","£3,739,126.34"
2026,February,Equality and Human Rights Commission,Executive Non-Departmental Public Body,Cabinet Office,0.00,0.00,9.00,8.40,100.00,94.60,66.00,62.80,10.00,10.00,0.00,0.00,185,176,5,4.60,3,3.00,0.00,0.00,8,8,0.00,193,183,"£1,024,038.00","£7,156.00",£0.00,£902.00,"£297,030.00","£143,140.00","£1,472,266.00","£26,722.00",£0.00,"£26,722.00","£1,498,988.00"
2026,February,Government Commercial Organisation,Other,Cabinet Office,0.00,0.00,0.00,0.00,2.00,2.00,1349.00,1326.39,201.00,199.80,0.00,0.00,"1,552","1,528",,,,,,,0,0,,"1,552","1,528","£10,260,872.52","£179,125.14","£50,451.00",£0.76,"£1,432,155.88","£1,473,982.69","£13,396,587.99",,,£0.00,"£13,396,587.99"
2026,February,Central Civil Service Fast Stream,Other,Cabinet Office,0.00,0.00,0.00,0.00,2086.00,2083.63,3.00,3.00,0.00,0.00,0.00,0.00,"2,089","2,087",,,,,,,0,0,,"2,089","2,087","£6,186,260.59","£343,649.66","£22,415.00","£3,968.00","£1,768,058.46","£852,475.20","£9,176,826.91",,,£0.00,"£9,176,826.91"
,,,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,0,0,,,,,,,£0.00,,,£0.00,£0.00
,,,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,0,0,,,,,,,£0.00,,,£0.00,£0.00
,,,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,0,0,,,,,,,£0.00,,,£0.00,£0.00
