Year,Month,Organisation name,Organisation type,"Main, parent or sponsoring department:","Payroll staff;
AO/AA;
Headcount","Payroll staff;
AO/AA;
Full-time equivalent","Payroll staff;
EO;
Headcount","Payroll staff;
EO;
Full-time equivalent","Payroll staff;
SEO/HEO;
Headcount","Payroll staff;
SEO/HEO;
Full-time equivalent","Payroll staff;
Grade 6/7;
Headcount","Payroll staff;
Grade 6/7;
Full-time equivalent","Payroll staff;
SCS;
Headcount","Payroll staff;
SCS;
Full-time equivalent","Payroll staff;
Other, unknown, unspecified;
Headcount","Payroll staff;
Other, unknown, unspecified;
Full-time equivalent","Payroll staff;
Total;
Headcount","Payroll staff;
Total;
Full-time equivalent","Non-payroll staff;
Admin and Clerical;
Headcount","Non-payroll staff;
Admin and Clerical;
Full-time equivalent","Non-payroll staff;
Interim Managers & Specialist Contractors & Medical;
Headcount","Non-payroll staff;
Interim Managers & Specialist Contractors & Medical;
Full-time equivalent","Non-payroll staff;
Other Contingent labour;
Headcount","Non-payroll staff;
Other Contingent labour;
Full-time equivalent","Non-payroll staff;
Total Contingent labour:
Headcount","Non-payroll staff;
Total Contingent labour:
Full-time equivalent","Non-payroll staff;
Consultancy;
Number of Contracts","Grand Total (workforce numbers);
Headcount","Grand Total (workforce numbers);
Full-time equivalent","Payroll staff costs;
Salary","Payroll staff costs;
Allowances","Payroll staff costs;
Non-consolidated performance payments","Payroll staff costs;
Overtime","Payroll staff costs;
Employer pension contributions","Payroll staff costs;
Employer national insurance contributions","Payroll staff costs;
Total paybill","Non-Payroll staff costs;
Contingent labour","Non-Payroll staff costs;
Consultancy","Non-Payroll staff costs;
Total staff costs",Grand Total paybill/staffing (payroll and non-payroll) costs,,,,,,,,,
2022,September,Department for Work and Pensions,Ministerial Department,Department for Work and Pensions,27286.00,23416.04,44185.00,39643.59,11352.00,10705.77,3696.00,3559.95,269.00,260.34,0.00,0.00,"86,788","77,586",0,0.00,758,758.00,0.00,0.00,758,758,0.00,"87,546","78,344","£189,665,349.26","£4,483,030.56","£356,686.45","£5,515,793.38","£52,533,666.84","£20,281,466.38","£272,835,992.87","£10,632,903.48","£427,989.95","£11,060,893.43","£283,896,886.30",,,,,,,,,
2022,September,Health and Safety Executive,Crown Non Departmental Public Body,Department for Work and Pensions,275.00,244.94,504.00,477.97,1389.00,1319.08,523.00,502.34,30.00,29.09,0.00,0.00,"2,721","2,573",21,21.00,32,32.00,0.00,0.00,53,53,0.00,"2,774","2,626","£9,310,944.74","£165,134.62",£0.00,"£20,614.28","£2,589,454.18","£1,192,172.80","£13,278,320.62","£451,364.79",£0.00,"£451,364.79","£13,729,685.41",,,,,,,,,
2022,September,The Pensions Regulator,Executive Non-Departmental Public Body,Department for Work and Pensions,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,912.00,885.60,912,886,54,52.69,0,0.00,3.00,3.00,57,56,0.00,969,941,"£3,899,190.77",£0.00,"-£124,384.53","£7,832.52","£1,017,963.85","£642,332.00","£5,442,934.61",£0.00,"£693,086.56","£693,086.56","£6,136,021.17",,,,,,,,,
2022,September,Money & Pensions Service,Executive Non-Departmental Public Body,Department for Work and Pensions,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,486.00,465.93,486,466,0,0.00,17,16.80,0.00,0.00,17,17,0.00,503,483,"£2,257,821.38","£27,982.03","£1,782.00",£0.00,"£232,362.79","£280,814.51","£2,800,762.71","£194,782.91",£0.00,"£194,782.91","£2,995,545.62",,,,,,,,,
,,,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,0,0,,,,,,,£0.00,,,£0.00,£0.00,,,,,,,,,
,,,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,0,0,,,,,,,£0.00,,,£0.00,£0.00,,,,,,,,,
,,,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,0,0,,,,,,,£0.00,,,£0.00,£0.00,,,,,,,,,
,,,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,0,0,,,,,,,£0.00,,,£0.00,£0.00,,,,,,,,,
,,,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,0,0,,,,,,,£0.00,,,£0.00,£0.00,,,,,,,,,
,,,,,,,,,,,,,,,,,0,0,,,,,,,0,0,,0,0,,,,,,,£0.00,,,£0.00,£0.00,,,,,,,,,
