Year,Month,Organisation name,Organisation type,"Main, parent or sponsoring department: ","Payroll staff;
AO/AA;
Headcount","Payroll staff;
AO/AA;
Full-time equivalent","Payroll staff;
EO;
Headcount","Payroll staff;
EO;
Full-time equivalent","Payroll staff;
SEO/HEO;
Headcount","Payroll staff;
SEO/HEO;
Full-time equivalent","Payroll staff;
Grade 6/7;
Headcount","Payroll staff;
Grade 6/7;
Full-time equivalent","Payroll staff;
SCS;
Headcount","Payroll staff;
SCS;
Full-time equivalent","Payroll staff;
Other, unknown, unspecified;
Headcount","Payroll staff;
Other, unknown, unspecified;
Full-time equivalent","Payroll staff;
Total;
Headcount","Payroll staff;
Total;
Full-time equivalent","Non-payroll staff;
Agency Staff;
Headcount","Non-payroll staff;
Agency Staff;
Full-time equivalent","Non-payroll staff;
Interim managers;
Headcount","Non-payroll staff;
Interim managers;
Full-time equivalent","Non-payroll staff;
Specialist Contractors;
Headcount","Non-payroll staff;
Specialist Contractors;
Full-time equivalent","Non-payroll staff;
Consultants/consultancy;
Headcount","Non-payroll staff;
Consultants/consultancy;
Full-time equivalent","Non-payroll staff;
Total;
Headcount","Non-payroll staff;
Total;
Full-time equivalent","Grand Total (workforce numbers);
Headcount","Grand Total (workforce numbers);
Full-time equivalent","Payroll staff costs;
Salary","Payroll staff costs;
Allowances","Payroll staff costs;
Non-consolidated performance payments","Payroll staff costs;
Overtime","Payroll staff costs;
Employer pension contributions","Payroll staff costs;
Employer national insurance contributions","Payroll staff costs;
Total paybill","Non-Payroll staff costs;
Contingent labour: agency staff, interim managers and specialist contractors","Non-Payroll staff costs;
Consultants/consultancy","Non-Payroll staff costs;
Total staff costs",Grand Total paybill/staffing (payroll and non-payroll) costs,,,,,,,,,
2021,August,"Department for Business, Energy and Industrial Strategy",Ministerial Department,"Department for Business, Energy & Industrial Strategy (BEIS)",74,72.77,470,459.07,2304,2273.63,2480,2417.57,322,308.80,1,1,"5,651","5,533",12,12,0,0,124,110.54,58,50.46,194,173,"5,845","5,706","£21,935,025.12","£986,109.87","£238,000.00","£44,422.29","£6,008,772.76","£2,601,961.22","£31,814,291.26","-£216,472.00","£4,924,090.00","£4,707,618.00","£36,521,909.26",,,,,,,,,
2021,August,Advisory Conciliation & Arbitration Service (ACAS),Executive non-departmental public body,"Department for Business, Energy & Industrial Strategy (BEIS)",52,46.04,341,320.73,606,563.54,58,53.56,6,6.00,0,0,"1,063",990,0,0,0,0,0,0,0,0,0,0,"1,063",990,"£2,680,175.14","£21,267.13","£14,000.00","£2,859.61","£717,894.39","£269,770.70","£3,705,966.97",£0.00,£0.00,£0.00,"£3,705,966.97",,,,,,,,,
2021,August,Civil Nuclear Police Authority (CNPA),Executive non-departmental public body,"Department for Business, Energy & Industrial Strategy (BEIS)",1424,1397.00,163,158.95,27,25.80,0,0.00,0,0.00,0,0,"1,614","1,582",0,0,0,0,0,0,0,0,0,0,"1,614","1,582","£4,921,323.53","£104,522.14","£22,162.09","£456,075.17","£920,227.81","£605,900.62","£7,030,211.36",£0.00,£0.00,£0.00,"£7,030,211.36",,,,,,,,,
2021,August,Coal Authority,Executive non-departmental public body,"Department for Business, Energy & Industrial Strategy (BEIS)",12,10.80,30,28.50,190,184.80,64,64.00,3,3.00,0,0,299,291,6,5.98,0,0,0,0,0,0,6,5.98,305,297,"£945,742.19","£19,865.18","£7,851.38","£2,921.72","£256,579.24","£104,172.03","£1,337,131.74","£49,760.68",£0.00,"£49,760.68","£1,386,892.42",,,,,,,,,
2021,August,Committee on Climate Change (CCC),Executive non-departmental public body,"Department for Business, Energy & Industrial Strategy (BEIS)",0,0.00,1,1.00,11,9.84,19,16.63,5,4.90,0,0,36,32,0,0,0,0,0,0,0,0,0,0,36,32,"£264,428.00",£0.00,£0.00,£0.00,"£45,864.00","£20,082.00","£330,374.00",£0.00,£0.00,£0.00,"£330,374.00",,,,,,,,,
2021,August,Companies House,Executive agency,"Department for Business, Energy & Industrial Strategy (BEIS)",422,368.23,290,272.36,305,293.87,77,75.98,7,7.00,0,0,"1,101","1,017",1,1,0,0,20,20,0,0,21,21,"1,122","1,038","£2,661,718.35","£32,376.87","£19,620.29","£48,191.99","£724,101.81","£269,923.05","£3,755,932.36",£894.60,"£149,117.02","£150,011.62","£3,905,943.98",,,,,,,,,
2021,August,Competition Service,Executive non-departmental public body,"Department for Business, Energy & Industrial Strategy (BEIS)",5,5.00,1,1.00,4,3.72,7,7.00,0,0.00,1,1,18,18,0,0,0,0,0,0,2,2,2,2,20,20,"£68,074.84",£216.66,£0.00,£0.00,"£19,053.82","£7,672.50","£95,017.82",£0.00,"£2,800.00","£2,800.00","£97,817.82",,,,,,,,,
2021,August,HM Land Registry,Non-ministerial department,"Department for Business, Energy & Industrial Strategy (BEIS)",1779,1679.52,2223,1959.23,2192,1985.15,306,290.86,27,27.00,0,0,"6,527","5,942",0,0,0,0,0,0,0,0,0,0,"6,527","5,942","£15,429,083.95","£225,551.36","£71,419.59","£1,341,492.36","£4,144,033.42","£13,067,348.72","£34,278,929.40","£116,360.56","£24,417.80","£140,778.36","£34,419,707.76",,,,,,,,,
2021,August,Insolvency Service,Executive Agency,"Department for Business, Energy & Industrial Strategy (BEIS)",620,582.59,209,198.43,790,757.81,140,136.76,10,9.60,0,0,"1,769","1,685",32,32,0,0,8,8,0,0,40,40,"1,809","1,725","£4,609,398.62","£17,604.21","£102,000.00","£1,178.80","£1,248,509.62","£477,460.31","£6,456,151.56","£723,254.09",£0.00,"£723,254.09","£7,179,405.65",,,,,,,,,
2021,August,UK Intellectual Property Office,Executive Agency,"Department for Business, Energy & Industrial Strategy (BEIS)",232,213.01,481,453.67,526,506.08,363,343.45,26,25.70,0,0,"1,628","1,542",75,75,0,0,80,79.79,0,0,155,154.79,"1,783","1,697","£4,802,582.00","£190,901.00","£17,402.00","£113,142.00","£1,339,759.00","£535,617.00","£6,999,403.00","£677,349.00",£0.00,"£677,349.00","£7,676,752.00",,,,,,,,,
2021,August,Met Office,Executive agency,"Department for Business, Energy & Industrial Strategy (BEIS)",134,133.70,192,185.58,1230,1156.97,568,535.54,9,9.00,0,0,"2,133","2,021",0,0,0,0,0,0,0,0,0,0,"2,133","2,021","£6,485,992.97","£472,501.72",£0.00,£0.00,"£740,503.09","£1,793,066.56","£9,492,064.34","£880,175.79","£57,150.00","£937,325.79","£10,429,390.13",,,,,,,,,
2021,August,Nuclear Decommissioning Authority (NDA),Executive non-departmental public body,"Department for Business, Energy & Industrial Strategy (BEIS)",0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,341,332.5,341,333,6,5.6,37,35.5,0,0,0,0,43,41.1,384,374," £2,069,494.95 "," £79,964.89 ", £-   , £-   ," £567,209.43 "," £260,563.11 ","£2,977,232.38",£0.00," £136,628.18 ","£136,628.18","£3,113,860.56",,,,,,,,,
2021,August,UKAEA,Executive non-departmental public body,,85,79.74,219,215.41,837,822.85,318,307.60,14,13.50,75,75,"1,548","1,514",0,0,0,0,542,542,0,0,542,542,"2,090","2,056","£5,648,465.89",£0.00,"£329,620.16","£86,343.20","£986,232.14","£710,967.98","£7,761,629.37","£2,611,796.25",£0.00,"£2,611,796.25","£10,373,425.62",,,,,,,,,
2021,August,UK Space Agency,Executive agency,"Department for Business, Energy & Industrial Strategy (BEIS)",1,1.00,18,18.00,118.1,119.00,113.1,115.00,9,9.00,0,0,259,262,,,,,,,,,0,0,259,262,"£1,022,224.36","£26,421.10","£25,650.00",£0.00,"£282,975.58","£121,696.77","£1,478,967.81","£55,957.28","£321,113.01","£377,070.29","£1,856,038.10",,,,,,,,,
2021,August,UKRI,Executive agency,"Department for Business, Energy & Industrial Strategy (BEIS)",670,624.59,1077,1025.71,4153,4017.24,1414,1360.11,229,217.95,316,307.62,"7,859","7,553",0,0,0,0,0,0,0,0,0,0,"7,859","7,553","£24,858,307.31","£1,068,428.53","£1,608,332.13","£131,862.07","£19,969,693.30","£2,801,236.53","£50,437,859.87","£1,630,927.61","£404,050.41","£2,034,978.02","£52,472,837.89",,,,,,,,,
,,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,,,,,,,£0.00,,,£0.00,£0.00,,,,,,,,,
,,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,,,,,,,£0.00,,,£0.00,£0.00,,,,,,,,,
,,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,,,,,,,£0.00,,,£0.00,£0.00,,,,,,,,,
,,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,,,,,,,£0.00,,,£0.00,£0.00,,,,,,,,,
,,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,,,,,,,£0.00,,,£0.00,£0.00,,,,,,,,,
,,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,,,,,,,£0.00,,,£0.00,£0.00,,,,,,,,,
,,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,,,,,,,£0.00,,,£0.00,£0.00,,,,,,,,,
,,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,,,,,,,£0.00,,,£0.00,£0.00,,,,,,,,,
,,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,,,,,,,£0.00,,,£0.00,£0.00,,,,,,,,,
,,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,,,,,,,£0.00,,,£0.00,£0.00,,,,,,,,,
,,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,,,,,,,£0.00,,,£0.00,£0.00,,,,,,,,,
,,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,,,,,,,£0.00,,,£0.00,£0.00,,,,,,,,,
,,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,,,,,,,£0.00,,,£0.00,£0.00,,,,,,,,,
,,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,,,,,,,£0.00,,,£0.00,£0.00,,,,,,,,,
,,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,,,,,,,£0.00,,,£0.00,£0.00,,,,,,,,,
,,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,,,,,,,£0.00,,,£0.00,£0.00,,,,,,,,,
,,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,,,,,,,£0.00,,,£0.00,£0.00,,,,,,,,,
,,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,,,,,,,£0.00,,,£0.00,£0.00,,,,,,,,,
,,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,,,,,,,£0.00,,,£0.00,£0.00,,,,,,,,,
,,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,,,,,,,£0.00,,,£0.00,£0.00,,,,,,,,,
,,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,,,,,,,£0.00,,,£0.00,£0.00,,,,,,,,,
,,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,,,,,,,£0.00,,,£0.00,£0.00,,,,,,,,,
,,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,,,,,,,£0.00,,,£0.00,£0.00,,,,,,,,,
