Year,Month,Organisation name,Organisation type,"Main, parent or sponsoring department: ","Payroll staff;
AO/AA;
Headcount","Payroll staff;
AO/AA;
Full-time equivalent","Payroll staff;
EO;
Headcount","Payroll staff;
EO;
Full-time equivalent","Payroll staff;
SEO/HEO;
Headcount","Payroll staff;
SEO/HEO;
Full-time equivalent","Payroll staff;
Grade 6/7;
Headcount","Payroll staff;
Grade 6/7;
Full-time equivalent","Payroll staff;
SCS;
Headcount","Payroll staff;
SCS;
Full-time equivalent","Payroll staff;
Other, unknown, unspecified;
Headcount","Payroll staff;
Other, unknown, unspecified;
Full-time equivalent","Payroll staff;
Total;
Headcount","Payroll staff;
Total;
Full-time equivalent","Non-payroll staff;
Agency Staff;
Headcount","Non-payroll staff;
Agency Staff;
Full-time equivalent","Non-payroll staff;
Interim managers;
Headcount","Non-payroll staff;
Interim managers;
Full-time equivalent","Non-payroll staff;
Specialist Contractors;
Headcount","Non-payroll staff;
Specialist Contractors;
Full-time equivalent","Non-payroll staff;
Consultants/consultancy;
Headcount","Non-payroll staff;
Consultants/consultancy;
Full-time equivalent","Non-payroll staff;
Total;
Headcount","Non-payroll staff;
Total;
Full-time equivalent","Grand Total (workforce numbers);
Headcount","Grand Total (workforce numbers);
Full-time equivalent","Payroll staff costs;
Salary","Payroll staff costs;
Allowances","Payroll staff costs;
Non-consolidated performance payments","Payroll staff costs;
Overtime","Payroll staff costs;
Employer pension contributions","Payroll staff costs;
Employer national insurance contributions","Payroll staff costs;
Total paybill","Non-Payroll staff costs;
Contingent labour: agency staff, interim managers and specialist contractors","Non-Payroll staff costs;
Consultants/consultancy","Non-Payroll staff costs;
Total staff costs",Grand Total paybill/staffing (payroll and non-payroll) costs,,,,,,,,,
2021,September,"Department for Business, Energy and Industrial Strategy",Ministerial Department,"Department for Business, Energy & Industrial Strategy (BEIS)",75,73.77,453,443.83,2369,2339.13,2528,2466.02,328,315.00,0,0,"5,753","5,638",17,17,0,0,127,113.54,58,50.46,202,181,"5,955","5,819","£21,690,968.69","£1,032,593.68","£175,700.00","£61,488.68","£6,085,730.86","£2,550,899.78","£31,597,381.69","£1,098,004.00","£4,473,071.00","£5,571,075.00","£37,168,456.69",,,,,,,,,
2021,September,Advisory Conciliation & Arbitration Service (ACAS),Executive non-departmental public body,"Department for Business, Energy & Industrial Strategy (BEIS)",53,47.04,339,319.30,602,560.14,58,53.56,6,6.00,0,0,"1,058",986,,,,,,,,,0,0,"1,058",986,"£2,670,128.90","£20,933.78",£700.00,"£3,099.42","£705,129.38","£267,066.80","£3,667,058.28",,,£0.00,"£3,667,058.28",,,,,,,,,
2021,September,Civil Nuclear Police Authority (CNPA),Executive non-departmental public body,"Department for Business, Energy & Industrial Strategy (BEIS)",1417,1389.10,166,161.95,27,25.80,0,0.00,0,0.00,0,0,"1,610","1,577",,,,,,,,,0,0,"1,610","1,577","£4,937,958.15","£126,508.05","£22,202.40","£424,047.00","£924,370.37","£610,136.50","£7,045,222.47",,,£0.00,"£7,045,222.47",,,,,,,,,
2021,September,Coal Authority,Executive non-departmental public body,"Department for Business, Energy & Industrial Strategy (BEIS)",9,7.80,34,32.50,192,187.00,68,67.80,3,3.00,0,0,306,298,6,5.98,0,0,0,0,0,0,6,5.98,312,304,"£981,647.78","£14,808.93","£5,462.24","£3,571.55","£263,098.34","£106,812.45","£1,375,401.29","£52,955.31",£0.00,"£52,955.31","£1,428,356.60",,,,,,,,,
2021,September,Committee on Climate Change (CCC),Executive non-departmental public body,"Department for Business, Energy & Industrial Strategy (BEIS)",0,0.00,1,1.00,11,9.84,19,16.63,5,4.90,0,0,36,32,,,,,,,,,0,0,36,32,"£127,666.00",,,,"£37,985.65","£15,461.80","£181,113.45",,,£0.00,"£181,113.45",,,,,,,,,
2021,September,Companies House,Executive agency,"Department for Business, Energy & Industrial Strategy (BEIS)",455,399.01,285,269.05,310,298.45,79,77.88,7,7.00,0,0,"1,136","1,051",1,1,0,0,19,19,0,0,20,20,"1,156","1,071","£2,718,075.33","£31,695.75",£0.00,"£35,193.59","£736,762.77","£269,438.96","£3,791,166.40","£243,530.26",£0.00,"£243,530.26","£4,034,696.66",,,,,,,,,
2021,September,Competition Service,Executive non-departmental public body,"Department for Business, Energy & Industrial Strategy (BEIS)",5,5.00,1,1.00,4,3.72,8,8.00,0,0.00,1,1,19,19,0,0,0,0,0,0,2,2,2,2,21,21,"£77,192.01",£216.66,£0.00,£0.00,"£21,589.19","£8,739.66","£107,737.52",£0.00,"£3,150.00","£3,150.00","£110,887.52",,,,,,,,,
2021,September,HM Land Registry,Non-ministerial department,"Department for Business, Energy & Industrial Strategy (BEIS)",1818,1717.51,2331,2066.39,2200,1990.42,307,291.78,27,27.00,0,0,"6,683","6,093",,,,,,,,,0,0,"6,683","6,093","£15,612,501.27","£216,387.06",£950.00,"£1,381,609.74","£4,203,999.58","£13,233,035.15","£34,648,482.80","£126,966.91","£145,293.46","£272,260.37","£34,920,743.17",,,,,,,,,
2021,September,Insolvency Service,Executive Agency,"Department for Business, Energy & Industrial Strategy (BEIS)",605,566.76,210,200.05,789,757.64,141,137.76,10,9.60,0,0,"1,755","1,672",0,0,0,0,0,0,0,0,0,0,"1,755","1,672","£4,590,327.81","£18,169.80","£9,900.00","£3,655.50","£1,242,899.24","£468,914.64","£6,333,866.99","£819,634.80",£0.00,"£819,634.80","£7,153,501.79",,,,,,,,,
2021,September,UK Intellectual Property Office,Executive Agency,"Department for Business, Energy & Industrial Strategy (BEIS)",252,231.22,491,464.06,536,515.40,364,344.24,25,24.70,0,0,"1,668","1,580",,,,,,,,,0,0,"1,668","1,580","£4,735,036.00","£204,539.00","£30,311.00","£164,533.00","£1,354,205.00","£536,328.00","£7,024,952.00","£728,981.00",£0.00,"£728,981.00","£7,753,933.00",,,,,,,,,
