,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Please read the additional data fields descriptions before entering information into this template. Completed templates must be returned to your organisation's main, parent or sponsoring department. They will provide one return to Cabinet Office capturing information for all their relevant organisations.
(NB: This data sheet is password protected. Contact Cabinet Office if you require the password.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Organisation name,"Organisation 
type","Main, parent or 
sponsoring department: ",Payroll staff,,,,,,,,,,,,,,Number of non-payroll staff (contingent labour and consultants/consultancy),,,,,,,,,,"Grand Total 
(workforce numbers)",,Payroll staff costs,,,,,,,Non-Payroll staff (contingent labour/consultancy) costs,,,Grand Total paybill/staffing (payroll and non-payroll) costs,"Comments
(NB: These will be published alongside your row of information)","Notes for Cabinet Office
(Not for publication)",,
,,,AO/AA,,EO,,SEO/HEO,,Grade 6/7,,SCS,,"Other, unknown, or unspecified",,"Total
Employees",,"Agency staff 
(clerical/admin)",,Interim managers,,Specialist Contractors,,Consultants/consultancy,,Total,,,,Salary,Allowances,Non-consolidated performance payments,Overtime,Employer pension contributions,Employer national insurance contributions,Total paybill for payroll staff,"Total monthly cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors","Total monthly cost of consultants/
consultancy",Total non-payroll (CCL) staff costs,,,,,
,,,Headcount,"Full-time 
equivalent",Headcount,"Full-time 
equivalent",Headcount,"Full-time 
equivalent",Headcount,"Full-time 
equivalent",Headcount,"Full-time 
equivalent",Headcount,"Full-time 
equivalent",Headcount,"Full-time 
equivalent",Headcount,"Full-time 
equivalent",Headcount,"Full-time 
equivalent",Headcount,"Full-time 
equivalent",Headcount,"Full-time 
equivalent",Headcount,"Full-time 
equivalent",Headcount,"Full-time 
equivalent",,,,,,,,,,,,,,,
Department for Communities and Local Government,Ministerial Department,Department for Communities and Local Government,71,68.32,176,171.99,639,617.26,459,445.78,79,76.58,0,0,"1,424","1,380",4,4.0,4,4.0,46,38.4,5,5.0,59,51.41,"1,483","1,431","£5,039,752.54","£94,972.59","£16,273.00","£37,374.79","£1,053,455.24","£566,934.71","£6,808,762.87","£91,577 ",£0.00,"£91,577.00","£6,900,339.87",,,,
Planning Inspectorate,Executive Agency,Department for Communities and Local Government,163,148.4,102,92.4,86,83,330,278.8,6,6,0,0,687,609,19,19.0,0,0.0,64,9.6,0,0.0,83,28.56,770,637,"£1,992,371.88","£38,310.95",£0.00,"£3,201.22","£431,382.54","£217,840.33","£2,683,106.92","£117,748.25",£0.00,"£117,748.25","£2,800,855.17",,,,
Queen Elizabeth II Conference Centre,Executive Agency,Department for Communities and Local Government,5,5,14,14,24,24,5,5,1,1,0,0,49,49,5,5.0,0,0.0,0,0.0,3,3.0,8,8,57,57,"£156,013.91",£975.00,£625.00,"£14,659.83","£31,940.14","£17,903.90","£222,117.78","£15,899.20","£15,250.00","£31,149.20","£253,266.98",,,,
Homes and Communities Agency,Executive Non-Departmental Public Body,Department for Communities and Local Government,107,100.93,265,259.97,314,308.22,77,75.88,64,63.68,0,0,827,809,4,4.0,4,4.0,2,2.0,0,0.0,10,10,837,819,"£3,156,329.38","£117,357.93",£0.00,"£2,609.26","£698,484.22","£373,124.49","£4,347,905.28","£65,823.77",£0.00,"£65,823.77","£4,413,729.05",,,,
Housing Ombudsman Service,Executive Non-Departmental Public Body,Department for Communities and Local Government,0,0,0,0,0,0,0,0,0,0,48,47,48,47,15,14.3,0,0.0,0,0.0,0,0.0,15,14.3,63,61,"£183,596.10",£0.00,£0.00,"£1,681.72","£37,523.25","£20,105.04","£242,906.11","£59,332.09",,"£59,332.09","£302,238.20",,,,
Leasehold Advisory Service,Executive Non-Departmental Public Body,Department for Communities and Local Government,3,2.8,1,1,17,16.3,0,0,1,1,0,0,22,21,0,0.0,0,0.0,0,0.0,0,0.0,0,0,22,21,"£69,180.02",£0.00,£0.00,£0.00,"£6,077.12","£7,218.64","£82,475.78",£0.00,£0.00,£0.00,"£82,475.78",,,,
Valuation Tribunal Service,Executive Non-Departmental Public Body,Department for Communities and Local Government,23,21.58747,33,32.77297,12,11.73611,1,1,1,1,0,0,70,68,9,9.0,0,0.0,0,0.0,0,0.0,9,9,79,77,"£193,366.30","£1,362.61",£0.00,£0.00,"£31,157.35","£20,762.16","£246,648.42","£40,928.81",£0.00,"£40,928.81","£287,577.23",,,,
